case_id,variant_id,query_text,canonical_query,query_variant_family,variant_operator,variant_subtype,severity,query_types,intended_poi_id,acceptable_poi_ids,primary_sampling_stratum,review_status,generator_version
g150-108,g150-108-v5,Tiểu học Minh Ddaoj Ký Hòa Quận 5,Tiểu học Minh Đạo Ký Hòa Quận 5,ORTHOGRAPHIC_IME,telex_leftover,telex_dd,SINGLE,partial|landmark|street|name_area|typo|lang_vi,osm:way/1499809194,osm:way/1499809194,category_local,accepted,search20-stage1-query-variants@1
g150-108,g150-108-v6,Tiểu học Minh Đạo Lý Hòa Quận 5,Tiểu học Minh Đạo Ký Hòa Quận 5,MECHANICAL_TYPO,adjacent_key,,SINGLE,partial|landmark|street|name_area|typo|lang_vi,osm:way/1499809194,osm:way/1499809194,category_local,accepted,search20-stage1-query-variants@1
g150-109,g150-109-v1,Cơm niêu KOMBO Phạm Ngọc Thạch,Cơm niêu KOMBO Phạm Ngọc Thạch,CLEAN,canonical,,CLEAN,exact_name|brand|street|lang_mixed,osm:node/11212195530,osm:node/11212195530,category_local,accepted,search20-stage1-query-variants@1
g150-109,g150-109-v2,Com nieu KOMBO Pham Ngoc Thach,Cơm niêu KOMBO Phạm Ngọc Thạch,ORTHOGRAPHIC_IME,strip_diacritics,,SINGLE,partial|brand|street|typo|lang_mixed,osm:node/11212195530,osm:node/11212195530,category_local,accepted,search20-stage1-query-variants@1
g150-109,g150-109-v3,Cơm niêu Singapore KOMBO Kim Liên,Cơm niêu KOMBO Phạm Ngọc Thạch,ALIAS,name_area,,CLEAN,name_area|brand|street|lang_mixed,osm:node/11212195530,osm:node/11212195530|osm:node/11212544453,category_local,accepted,search20-stage1-query-variants@1
g150-109,g150-109-v4,Cơm niêu KOMBO 108A1 Phạm Ngọc Thạch,Cơm niêu KOMBO Phạm Ngọc Thạch,ALIAS,name_address,,CLEAN,name_address|brand|lang_mixed,osm:node/11212195530,osm:node/11212195530|osm:node/11212544453,category_local,accepted,search20-stage1-query-variants@1
g150-109,g150-109-v5,Cơm niêu KOMBO Phạm Ngọc Thachj,Cơm niêu KOMBO Phạm Ngọc Thạch,ORTHOGRAPHIC_IME,telex_leftover,telex_tone_marker,SINGLE,partial|brand|street|typo|lang_mixed,osm:node/11212195530,osm:node/11212195530,category_local,accepted,search20-stage1-query-variants@1
g150-109,g150-109-v6,Cơm niêu KOMBO Phạn Ngọc Thạch,Cơm niêu KOMBO Phạm Ngọc Thạch,MECHANICAL_TYPO,adjacent_key,,SINGLE,partial|brand|street|typo|lang_mixed,osm:node/11212195530,osm:node/11212195530,category_local,accepted,search20-stage1-query-variants@1
g150-110,g150-110-v1,Lakeview Homestay Đống Đa Pleiku,Lakeview Homestay Đống Đa Pleiku,CLEAN,canonical,,CLEAN,exact_name|street|name_area|lang_mixed,osm:node/7090257288,osm:node/7090257288,category_local,accepted,search20-stage1-query-variants@1
g150-110,g150-110-v2,Lakeview Homestay Dong Da Pleiku,Lakeview Homestay Đống Đa Pleiku,ORTHOGRAPHIC_IME,strip_diacritics,,SINGLE,partial|street|name_area|typo|lang_mixed,osm:node/7090257288,osm:node/7090257288,category_local,accepted,search20-stage1-query-variants@1
g150-110,g150-110-v3,Lakeview Homestay Gia Lai,Lakeview Homestay Đống Đa Pleiku,ALIAS,name_area,,CLEAN,name_area|street|lang_mixed,osm:node/7090257288,osm:node/7090257288,category_local,accepted,search20-stage1-query-variants@1
g150-110,g150-110-v4,Lakeveiw Homestay Đống Đa Pleiku,Lakeview Homestay Đống Đa Pleiku,MECHANICAL_TYPO,char_transpose,,SINGLE,partial|street|name_area|typo|lang_mixed,osm:node/7090257288,osm:node/7090257288,category_local,accepted,search20-stage1-query-variants@1
g150-110,g150-110-v5,Lakeview Homestay Ddoongs Đa Pleiku,Lakeview Homestay Đống Đa Pleiku,ORTHOGRAPHIC_IME,telex_leftover,telex_dd,SINGLE,partial|street|name_area|typo|lang_mixed,osm:node/7090257288,osm:node/7090257288,category_local,accepted,search20-stage1-query-variants@1
g150-110,g150-110-v6,Lakeview Homestay Đống Đa Pleycu,Lakeview Homestay Đống Đa Pleiku,PHONOLOGICAL,phonological_confusion,,SINGLE,partial|street|name_area|typo|lang_mixed,osm:node/7090257288,osm:node/7090257288,category_local,accepted,search20-stage1-query-variants@1
g150-111,g150-111-v1,Cà phê 22 Trần Huy Liệu Huế,Cà phê 22 Trần Huy Liệu Huế,CLEAN,canonical,,CLEAN,exact_name|category|address|street|name_area|lang_vi,osm:node/6026702285,osm:node/6026702285,category_local,accepted,search20-stage1-query-variants@1
g150-111,g150-111-v2,Ca phe 22 Tran Huy Lieu Hue,Cà phê 22 Trần Huy Liệu Huế,ORTHOGRAPHIC_IME,strip_diacritics,,SINGLE,partial|category|address|street|name_area|typo|lang_vi,osm:node/6026702285,osm:node/6026702285,category_local,accepted,search20-stage1-query-variants@1
g150-111,g150-111-v3,Quán 22 Cà phê Trần Huy Liệu Huế,Cà phê 22 Trần Huy Liệu Huế,STRUCTURAL,token_order_variant,,CLEAN,short_name|category|address|street|name_area|lang_vi,osm:node/6026702285,osm:node/6026702285,category_local,accepted,search20-stage1-query-variants@1
g150-111,g150-111-v4,Cà phê Trần Huy Liệu Huế,Cà phê 22 Trần Huy Liệu Huế,ALIAS,short_name,,CLEAN,short_name|category|address|street|name_area|lang_vi,osm:node/6026702285,osm:node/6026702285,category_local,accepted,search20-stage1-query-variants@1
g150-111,g150-111-v5,Cà phê 22 Traanf Huy Liệu Huế,Cà phê 22 Trần Huy Liệu Huế,ORTHOGRAPHIC_IME,telex_leftover,telex_vowel_marker,SINGLE,partial|category|address|street|name_area|typo|lang_vi,osm:node/6026702285,osm:node/6026702285,category_local,accepted,search20-stage1-query-variants@1
g150-111,g150-111-v6,Cà phê 22 Chần Huy Liệu Huế,Cà phê 22 Trần Huy Liệu Huế,PHONOLOGICAL,phonological_confusion,,SINGLE,partial|category|address|street|name_area|typo|lang_vi,osm:node/6026702285,osm:node/6026702285,category_local,accepted,search20-stage1-query-variants@1
g150-112,g150-112-v1,Tiểu học Thắng Nhì Vũng Tàu,Tiểu học Thắng Nhì Vũng Tàu,CLEAN,canonical,,CLEAN,exact_name|landmark|name_area|lang_vi,osm:way/259746455,osm:way/259746455,category_local,accepted,search20-stage1-query-variants@1
g150-112,g150-112-v2,Tieu hoc Thang Nhi Vung Tau,Tiểu học Thắng Nhì Vũng Tàu,ORTHOGRAPHIC_IME,strip_diacritics,,SINGLE,partial|landmark|name_area|typo|lang_vi,osm:way/259746455,osm:way/259746455,category_local,accepted,search20-stage1-query-variants@1
g150-112,g150-112-v3,Trường Tiểu học Thắng Nhì số 1 Thắng Nhì,Tiểu học Thắng Nhì Vũng Tàu,ALIAS,name_address,,CLEAN,name_address|landmark|name_area|lang_vi,osm:way/259746455,osm:way/259746455|osm:way/1314396542|osm:way/1314671836|osm:way/1338511473,category_local,accepted,search20-stage1-query-variants@1
g150-112,g150-112-v4,Tiểu học Thắng Nhì Bà Rịa Vũng Tàu,Tiểu học Thắng Nhì Vũng Tàu,ALIAS,name_area,,CLEAN,name_area|landmark|lang_vi,osm:way/259746455,osm:way/259746455|osm:way/1314396542|osm:way/1314671836|osm:way/1338511473,category_local,accepted,search20-stage1-query-variants@1
g150-112,g150-112-v5,Tiểu học Thawngs Nhì Vũng Tàu,Tiểu học Thắng Nhì Vũng Tàu,ORTHOGRAPHIC_IME,telex_leftover,telex_vowel_marker,SINGLE,partial|landmark|name_area|typo|lang_vi,osm:way/259746455,osm:way/259746455,category_local,accepted,search20-stage1-query-variants@1
g150-112,g150-112-v6,Tiểu học Thắng Nhì Dũng Tàu,Tiểu học Thắng Nhì Vũng Tàu,PHONOLOGICAL,phonological_confusion,,SINGLE,partial|landmark|name_area|typo|lang_vi,osm:way/259746455,osm:way/259746455,category_local,accepted,search20-stage1-query-variants@1
g150-113,g150-113-v1,Nhà sách Ngọc Anh Hiệp Bình Thủ Đức,Nhà sách Ngọc Anh Hiệp Bình Thủ Đức,CLEAN,canonical,,CLEAN,exact_name|category|street|name_area|lang_vi,osm:node/4686167990,osm:node/4686167990,explicit_area_cross_region,accepted,search20-stage1-query-variants@1
g150-113,g150-113-v2,Nha sach Ngoc Anh Hiep Binh Thu Duc,Nhà sách Ngọc Anh Hiệp Bình Thủ Đức,ORTHOGRAPHIC_IME,strip_diacritics,,SINGLE,partial|category|street|name_area|typo|lang_vi,osm:node/4686167990,osm:node/4686167990,explicit_area_cross_region,accepted,search20-stage1-query-variants@1
g150-113,g150-113-v3,Hiệu sách Ngọc Anh 24a Hiệp Bình,Nhà sách Ngọc Anh Hiệp Bình Thủ Đức,ALIAS,name_address,,CLEAN,name_address|category|name_area|lang_vi,osm:node/4686167990,osm:node/4686167990,explicit_area_cross_region,accepted,search20-stage1-query-variants@1
g150-113,g150-113-v4,Nhà sách Ngọc Anh Hiệp Bình Chánh,Nhà sách Ngọc Anh Hiệp Bình Thủ Đức,ALIAS,name_area,,CLEAN,name_area|category|street|lang_vi,osm:node/4686167990,osm:node/4686167990,explicit_area_cross_region,accepted,search20-stage1-query-variants@1
g150-113,g150-113-v5,Nhà sách Ngọc Anh Hieepj Bình Thủ Đức,Nhà sách Ngọc Anh Hiệp Bình Thủ Đức,ORTHOGRAPHIC_IME,telex_leftover,telex_vowel_marker,SINGLE,partial|category|street|name_area|typo|lang_vi,osm:node/4686167990,osm:node/4686167990,explicit_area_cross_region,accepted,search20-stage1-query-variants@1
g150-113,g150-113-v6,Nhà sách Ngọc Anh Hiệp Bìnj Thủ Đức,Nhà sách Ngọc Anh Hiệp Bình Thủ Đức,MECHANICAL_TYPO,adjacent_key,,SINGLE,partial|category|street|name_area|typo|lang_vi,osm:node/4686167990,osm:node/4686167990,explicit_area_cross_region,accepted,search20-stage1-query-variants@1
g150-114,g150-114-v1,THCS Chu Văn An Lê Đình Lý Đà Nẵng,THCS Chu Văn An Lê Đình Lý Đà Nẵng,CLEAN,canonical,,CLEAN,exact_name|landmark|street|name_area|lang_vi,osm:way/1325575632,osm:way/1325575632,explicit_area_cross_region,accepted,search20-stage1-query-variants@1
g150-114,g150-114-v2,THCS Chu Van An Le Dinh Ly Da Nang,THCS Chu Văn An Lê Đình Lý Đà Nẵng,ORTHOGRAPHIC_IME,strip_diacritics,,SINGLE,partial|landmark|street|name_area|typo|lang_vi,osm:way/1325575632,osm:way/1325575632,explicit_area_cross_region,accepted,search20-stage1-query-variants@1
g150-114,g150-114-v3,Trường THCS Chu Văn An Thanh Khê,THCS Chu Văn An Lê Đình Lý Đà Nẵng,ALIAS,name_area,,CLEAN,name_area|landmark|street|lang_vi,osm:way/1325575632,osm:way/1325575632,explicit_area_cross_region,accepted,search20-stage1-query-variants@1
g150-114,g150-114-v4,Trường Chu Văn An 70 Lê Đình Lý,THCS Chu Văn An Lê Đình Lý Đà Nẵng,ALIAS,name_address,,CLEAN,name_address|landmark|name_area|lang_vi,osm:way/1325575632,osm:way/1325575632,explicit_area_cross_region,accepted,search20-stage1-query-variants@1
g150-114,g150-114-v5,THCS Chu Vawn An Lê Đình Lý Đà Nẵng,THCS Chu Văn An Lê Đình Lý Đà Nẵng,ORTHOGRAPHIC_IME,telex_leftover,telex_vowel_marker,SINGLE,partial|landmark|street|name_area|typo|lang_vi,osm:way/1325575632,osm:way/1325575632,explicit_area_cross_region,accepted,search20-stage1-query-variants@1
g150-114,g150-114-v6,THCS Chu Văn An Nê Đình Lý Đà Nẵng,THCS Chu Văn An Lê Đình Lý Đà Nẵng,PHONOLOGICAL,phonological_confusion,,SINGLE,partial|landmark|street|name_area|typo|lang_vi,osm:way/1325575632,osm:way/1325575632,explicit_area_cross_region,accepted,search20-stage1-query-variants@1
g150-115,g150-115-v1,Long Châu Trần Hưng Đạo Bắc Ninh,Long Châu Trần Hưng Đạo Bắc Ninh,CLEAN,canonical,,CLEAN,exact_name|brand|street|name_area|lang_vi,osm:node/12765645731,osm:node/12765645731,explicit_area_cross_region,accepted,search20-stage1-query-variants@1
g150-115,g150-115-v2,Long Chau Tran Hung Dao Bac Ninh,Long Châu Trần Hưng Đạo Bắc Ninh,ORTHOGRAPHIC_IME,strip_diacritics,,SINGLE,partial|brand|street|name_area|typo|lang_vi,osm:node/12765645731,osm:node/12765645731,explicit_area_cross_region,accepted,search20-stage1-query-variants@1
g150-115,g150-115-v3,Nhà Thuốc FPT Long Châu 57 Trần Hưng Đạo,Long Châu Trần Hưng Đạo Bắc Ninh,ALIAS,name_address,,CLEAN,name_address|brand|name_area|lang_vi,osm:node/12765645731,osm:node/12765645731,explicit_area_cross_region,accepted,search20-stage1-query-variants@1
g150-115,g150-115-v4,FPT Long Châu Kinh Bắc,Long Châu Trần Hưng Đạo Bắc Ninh,ALIAS,name_area,,CLEAN,name_area|brand|street|lang_vi,osm:node/12765645731,osm:node/12765645731,explicit_area_cross_region,accepted,search20-stage1-query-variants@1
g150-115,g150-115-v5,Long Châu Traanf Hưng Đạo Bắc Ninh,Long Châu Trần Hưng Đạo Bắc Ninh,ORTHOGRAPHIC_IME,telex_leftover,telex_vowel_marker,SINGLE,partial|brand|street|name_area|typo|lang_vi,osm:node/12765645731,osm:node/12765645731,explicit_area_cross_region,accepted,search20-stage1-query-variants@1
g150-115,g150-115-v6,Long Châu Chần Hưng Đạo Bắc Ninh,Long Châu Trần Hưng Đạo Bắc Ninh,PHONOLOGICAL,phonological_confusion,,SINGLE,partial|brand|street|name_area|typo|lang_vi,osm:node/12765645731,osm:node/12765645731,explicit_area_cross_region,accepted,search20-stage1-query-variants@1
g150-116,g150-116-v1,Sữa chua Trân châu Hạ Long Phạm Tuấn Tài,Sữa chua Trân châu Hạ Long Phạm Tuấn Tài,CLEAN,canonical,,CLEAN,exact_name|brand|street|lang_vi,osm:node/11569613664,osm:node/11569613664,explicit_area_cross_region,accepted,search20-stage1-query-variants@1
g150-116,g150-116-v2,Sua chua Tran chau Ha Long Pham Tuan Tai,Sữa chua Trân châu Hạ Long Phạm Tuấn Tài,ORTHOGRAPHIC_IME,strip_diacritics,,SINGLE,partial|brand|street|typo|lang_vi,osm:node/11569613664,osm:node/11569613664,explicit_area_cross_region,accepted,search20-stage1-query-variants@1
g150-116,g150-116-v3,Sữa chua Trân trâu Hạ Long Phạm Tuấn Tài,Sữa chua Trân châu Hạ Long Phạm Tuấn Tài,PHONOLOGICAL,phonological_confusion,,SINGLE,partial|brand|street|typo|lang_vi,osm:node/11569613664,osm:node/11569613664,explicit_area_cross_region,accepted,search20-stage1-query-variants@1
g150-116,g150-116-v4,Sữa chua Hạ Long Nghĩa Đô Cầu Giấy,Sữa chua Trân châu Hạ Long Phạm Tuấn Tài,ALIAS,name_area,,CLEAN,name_area|brand|street|lang_vi,osm:node/11569613664,osm:node/11569613664,explicit_area_cross_region,accepted,search20-stage1-query-variants@1
g150-116,g150-116-v5,Suwax chua Trân châu Hạ Long Phạm Tuấn Tài,Sữa chua Trân châu Hạ Long Phạm Tuấn Tài,ORTHOGRAPHIC_IME,telex_leftover,telex_tone_marker,SINGLE,partial|brand|street|typo|lang_vi,osm:node/11569613664,osm:node/11569613664,explicit_area_cross_region,accepted,search20-stage1-query-variants@1
g150-116,g150-116-v6,Sữa chua Trân châu Hạ Long Phạm Tuán Tài,Sữa chua Trân châu Hạ Long Phạm Tuấn Tài,ORTHOGRAPHIC_IME,tone_confuse,,SINGLE,partial|brand|street|typo|lang_vi,osm:node/11569613664,osm:node/11569613664,explicit_area_cross_region,accepted,search20-stage1-query-variants@1
g150-117,g150-117-v1,Mầm non Bé Ngoan Nguyễn Đình Chiểu Quận 1,Mầm non Bé Ngoan Nguyễn Đình Chiểu Quận 1,CLEAN,canonical,,CLEAN,exact_name|landmark|street|name_area|lang_vi,osm:way/1295556801,osm:way/1295556801,explicit_area_cross_region,accepted,search20-stage1-query-variants@1
g150-117,g150-117-v2,Mầm non Bé Ngoan Nguyễn Đình Chiểu 1,Mầm non Bé Ngoan Nguyễn Đình Chiểu Quận 1,ADDRESS_VARIANT,address_component_omission,,CLEAN,address|landmark|street|name_area|lang_vi,osm:way/1295556801,osm:way/1295556801,explicit_area_cross_region,accepted,search20-stage1-query-variants@1
g150-117,g150-117-v3,Trường Mầm non Bé Ngoan Tân Định,Mầm non Bé Ngoan Nguyễn Đình Chiểu Quận 1,ALIAS,name_area,,CLEAN,name_area|landmark|street|lang_vi,osm:way/1295556801,osm:way/1295556801,explicit_area_cross_region,accepted,search20-stage1-query-variants@1
g150-117,g150-117-v4,Mầm non Bé Ngoan 108 Nguyễn Đình Chiểu,Mầm non Bé Ngoan Nguyễn Đình Chiểu Quận 1,ALIAS,name_address,,CLEAN,name_address|landmark|name_area|lang_vi,osm:way/1295556801,osm:way/1295556801,explicit_area_cross_region,accepted,search20-stage1-query-variants@1
g150-117,g150-117-v5,Mầm non Bé Ngoan Nguyễn Ddinnh Chiểu Quận 1,Mầm non Bé Ngoan Nguyễn Đình Chiểu Quận 1,ORTHOGRAPHIC_IME,telex_leftover,telex_dd,SINGLE,partial|landmark|street|name_area|typo|lang_vi,osm:way/1295556801,osm:way/1295556801,explicit_area_cross_region,accepted,search20-stage1-query-variants@1
g150-117,g150-117-v6,Mầm non Bé Ngoan Nguyễn Đình Triểu Quận 1,Mầm non Bé Ngoan Nguyễn Đình Chiểu Quận 1,PHONOLOGICAL,phonological_confusion,,SINGLE,partial|landmark|street|name_area|typo|lang_vi,osm:way/1295556801,osm:way/1295556801,explicit_area_cross_region,accepted,search20-stage1-query-variants@1
g150-118,g150-118-v1,Tiểu học Lê Lợi Tăng Bạt Hổ Quy Nhơn,Tiểu học Lê Lợi Tăng Bạt Hổ Quy Nhơn,CLEAN,canonical,,CLEAN,exact_name|landmark|street|name_area|lang_vi,osm:node/1527921385,osm:node/1527921385,explicit_area_cross_region,accepted,search20-stage1-query-variants@1
g150-118,g150-118-v2,Tieu hoc Le Loi Tang Bat Ho Quy Nhon,Tiểu học Lê Lợi Tăng Bạt Hổ Quy Nhơn,ORTHOGRAPHIC_IME,strip_diacritics,,SINGLE,partial|landmark|street|name_area|typo|lang_vi,osm:node/1527921385,osm:node/1527921385,explicit_area_cross_region,accepted,search20-stage1-query-variants@1
g150-118,g150-118-v3,Trường Tiểu học Lê Lợi 3 Tăng Bạt Hổ,Tiểu học Lê Lợi Tăng Bạt Hổ Quy Nhơn,ALIAS,name_address,,CLEAN,name_address|landmark|name_area|lang_vi,osm:node/1527921385,osm:node/1527921385,explicit_area_cross_region,accepted,search20-stage1-query-variants@1
g150-118,g150-118-v4,Trường Lê Lợi Quy Nhơn Bình Định,Tiểu học Lê Lợi Tăng Bạt Hổ Quy Nhơn,ALIAS,name_area,,CLEAN,name_area|landmark|street|lang_vi,osm:node/1527921385,osm:node/1527921385,explicit_area_cross_region,accepted,search20-stage1-query-variants@1
g150-118,g150-118-v5,Tiểu học Lee Lợi Tăng Bạt Hổ Quy Nhơn,Tiểu học Lê Lợi Tăng Bạt Hổ Quy Nhơn,ORTHOGRAPHIC_IME,telex_leftover,telex_vowel_marker,SINGLE,partial|landmark|street|name_area|typo|lang_vi,osm:node/1527921385,osm:node/1527921385,explicit_area_cross_region,accepted,search20-stage1-query-variants@1
g150-118,g150-118-v6,Tiểu học Nê Lợi Tăng Bạt Hổ Quy Nhơn,Tiểu học Lê Lợi Tăng Bạt Hổ Quy Nhơn,PHONOLOGICAL,phonological_confusion,,SINGLE,partial|landmark|street|name_area|typo|lang_vi,osm:node/1527921385,osm:node/1527921385,explicit_area_cross_region,accepted,search20-stage1-query-variants@1
g150-119,g150-119-v1,Mega Market Nguyễn Ái Quốc Biên Hòa,Mega Market Nguyễn Ái Quốc Biên Hòa,CLEAN,canonical,,CLEAN,exact_name|brand|street|name_area|lang_mixed,osm:way/984827072,osm:way/984827072,explicit_area_cross_region,accepted,search20-stage1-query-variants@1
g150-119,g150-119-v2,Mega Market Nguyen Ai Quoc Bien Hoa,Mega Market Nguyễn Ái Quốc Biên Hòa,ORTHOGRAPHIC_IME,strip_diacritics,,SINGLE,partial|brand|street|name_area|typo|lang_mixed,osm:way/984827072,osm:way/984827072,explicit_area_cross_region,accepted,search20-stage1-query-variants@1
g150-119,g150-119-v3,MM Mega Market Biên Hòa Đồng Nai,Mega Market Nguyễn Ái Quốc Biên Hòa,ALIAS,name_area,,CLEAN,name_area|brand|street|lang_mixed,osm:way/984827072,osm:way/984827072,explicit_area_cross_region,accepted,search20-stage1-query-variants@1
g150-119,g150-119-v4,Siêu thị Mega Market Trấn Biên,Mega Market Nguyễn Ái Quốc Biên Hòa,ALIAS,name_area,,CLEAN,name_area|brand|street|lang_mixed,osm:way/984827072,osm:way/984827072,explicit_area_cross_region,accepted,search20-stage1-query-variants@1
g150-119,g150-119-v5,Mega Market Nguyễn Aasj Quốc Biên Hòa,Mega Market Nguyễn Ái Quốc Biên Hòa,ORTHOGRAPHIC_IME,telex_leftover,telex_tone_marker,SINGLE,partial|brand|street|name_area|typo|lang_mixed,osm:way/984827072,osm:way/984827072,explicit_area_cross_region,accepted,search20-stage1-query-variants@1
g150-119,g150-119-v6,Mega Market Nguyễn Ái Qyốc Biên Hòa,Mega Market Nguyễn Ái Quốc Biên Hòa,MECHANICAL_TYPO,adjacent_key,,SINGLE,partial|brand|street|name_area|typo|lang_mixed,osm:way/984827072,osm:way/984827072,explicit_area_cross_region,accepted,search20-stage1-query-variants@1
